itag,length
Solyc08g006940.2.1,936
Solyc08g006950.2.1,1176
Solyc08g006960.2.1,1317
Solyc08g006970.2.1,1527
Solyc08g006980.2.1,2175
Solyc08g007000.2.1,2346
Solyc08g007010.2.1,1458
Solyc08g007030.2.1,660
Solyc08g007040.2.1,486
Solyc08g007060.2.1,1803
Solyc08g007100.2.1,1089
Solyc08g007110.2.1,3795
Solyc08g007120.2.1,996
Solyc08g007130.2.1,1629
Solyc08g007140.2.1,279
Solyc08g007160.2.1,648
Solyc08g007170.1.1,1227
Solyc08g007180.2.1,753
Solyc08g007190.2.1,1629
Solyc08g007210.2.1,1107
Solyc08g007220.2.1,933
Solyc08g007240.2.1,1089
Solyc08g007270.2.1,828
Solyc08g007280.2.1,168
Solyc08g007290.2.1,111
Solyc08g007300.1.1,1002
Solyc08g007320.2.1,846
Solyc08g007330.2.1,2379
Solyc08g007340.2.1,4278
Solyc08g007350.1.1,708
Solyc08g007360.2.1,4410
Solyc08g007370.2.1,1293
Solyc08g007380.2.1,456
Solyc08g007390.2.1,606
Solyc08g007410.2.1,687
Solyc08g007420.2.1,1044
Solyc08g007430.1.1,1773
Solyc08g007440.1.1,912
Solyc08g007470.1.1,2019
Solyc08g007480.1.1,657
Solyc08g007490.2.1,753
Solyc08g007520.2.1,993
Solyc08g007530.2.1,987
Solyc08g007580.2.1,582
Solyc08g007590.2.1,1251
Solyc08g007630.1.1,2967
Solyc08g007640.1.1,945
Solyc08g007690.1.1,2217
Solyc08g007710.2.1,567
Solyc08g007730.2.1,1188
Solyc08g007750.2.1,1110
Solyc08g007760.2.1,900
Solyc08g007770.2.1,924
Solyc08g007790.2.1,1389
Solyc08g007820.1.1,735
Solyc08g007860.2.1,1392
Solyc08g007910.2.1,2172
Solyc08g007950.2.1,2652
Solyc08g007970.2.1,3195
Solyc08g007990.2.1,1929
Solyc08g008000.1.1,1803
Solyc08g008010.2.1,1002
Solyc08g008020.1.1,3003
Solyc08g008030.2.1,1041
Solyc08g008040.2.1,612
Solyc08g008050.2.1,864
Solyc08g008070.1.1,1413
Solyc08g008120.2.1,282
Solyc08g008130.2.1,2652
Solyc08g008160.2.1,1248
Solyc08g008170.2.1,1551
Solyc08g008180.1.1,1992
Solyc08g008210.2.1,726
Solyc08g008220.2.1,447
Solyc08g008230.2.1,219
Solyc08g008250.1.1,753
Solyc08g008270.2.1,537
Solyc08g008280.2.1,1083
Solyc08g008290.2.1,849
Solyc08g008300.1.1,156
Solyc08g008310.2.1,1794
Solyc08g008320.2.1,1071
Solyc08g008330.2.1,249
Solyc08g008340.2.1,705
Solyc08g008350.2.1,540
Solyc08g008370.2.1,1002
Solyc08g008380.2.1,2052
Solyc08g008390.1.1,549
Solyc08g008410.2.1,3027
Solyc08g008460.2.1,1197
Solyc08g008480.2.1,960
Solyc08g008490.2.1,2199
Solyc08g008510.2.1,1383
Solyc08g008520.2.1,321
Solyc08g008530.1.1,1056
Solyc08g008550.2.1,2139
Solyc08g008590.2.1,411
Solyc08g008610.2.1,1377
Solyc08g008630.2.1,807
Solyc08g008670.2.1,759
Solyc08g013670.2.1,492
Solyc08g013690.1.1,975
Solyc08g013710.2.1,765
Solyc08g013720.2.1,945
Solyc08g013730.2.1,888
Solyc08g013750.2.1,372
Solyc08g013770.2.1,378
Solyc08g013840.2.1,849
Solyc08g013850.1.1,2520
Solyc08g013860.2.1,1881
Solyc08g013880.2.1,1218
Solyc08g013890.2.1,297
Solyc08g013900.2.1,2886
Solyc08g013940.2.1,4101
Solyc08g013980.2.1,729
Solyc08g013990.2.1,870
Solyc08g014020.2.1,210
Solyc08g014040.2.1,867
Solyc08g014060.2.1,1746
Solyc08g014080.2.1,795
Solyc08g014100.1.1,1809
Solyc08g014120.2.1,405
Solyc08g014130.2.1,1845
Solyc08g014150.2.1,1581
Solyc08g014160.2.1,1191
Solyc08g014170.1.1,189
Solyc08g014280.2.1,1620
Solyc08g014290.1.1,1188
Solyc08g014300.2.1,450
Solyc08g014340.2.1,1161
Solyc08g014390.1.1,222
Solyc08g014420.2.1,1185
Solyc08g014430.2.1,2274
Solyc08g014440.2.1,1140
Solyc08g014450.2.1,1419
Solyc08g014470.2.1,1266
Solyc08g014480.2.1,3333
Solyc08g014510.2.1,1443
Solyc08g014550.2.1,585
Solyc08g014570.2.1,1689
Solyc08g014600.2.1,666
Solyc08g014610.2.1,1377
Solyc08g015620.2.1,831
Solyc08g015630.2.1,1527
Solyc08g015640.1.1,177
Solyc08g015650.2.1,1371
Solyc08g015660.2.1,699
Solyc08g015690.2.1,954
Solyc08g015730.1.1,1248
Solyc08g015750.1.1,1245
Solyc08g015770.2.1,873
Solyc08g015780.2.1,1908
Solyc08g015820.1.1,300
Solyc08g015830.1.1,207
Solyc08g015840.1.1,591
Solyc08g015860.2.1,1335
Solyc08g015870.2.1,1515
Solyc08g015960.2.1,864
Solyc08g015990.2.1,987
Solyc08g016000.1.1,354
Solyc08g016010.2.1,1443
Solyc08g016050.2.1,2721
Solyc08g016060.1.1,858
Solyc08g016070.1.1,1845
Solyc08g016080.2.1,1782
Solyc08g016090.2.1,909
Solyc08g016170.2.1,1407
Solyc08g016180.2.1,537
Solyc08g016190.2.1,195
Solyc08g016380.1.1,255
Solyc08g016410.1.1,438
Solyc08g016420.2.1,393
Solyc08g016440.2.1,219
Solyc08g016510.2.1,714
Solyc08g016550.2.1,81
Solyc08g016600.1.1,1101
Solyc08g016670.2.1,660
Solyc08g016750.2.1,1227
Solyc08g021810.1.1,1611
Solyc08g021890.2.1,1191
Solyc08g021900.1.1,897
Solyc08g021910.1.1,6168
Solyc08g021920.2.1,327
Solyc08g021930.2.1,507
Solyc08g021960.2.1,1182
Solyc08g022030.2.1,2313
Solyc08g022060.1.1,213
Solyc08g022070.2.1,2196
Solyc08g022080.2.1,426
Solyc08g022090.1.1,183
Solyc08g022100.1.1,315
Solyc08g022120.2.1,291
Solyc08g022150.1.1,222
Solyc08g022160.1.1,222
Solyc08g022170.1.1,408
Solyc08g022180.1.1,588
Solyc08g022200.1.1,717
Solyc08g022210.2.1,1125
Solyc08g022240.1.1,1449
Solyc08g023280.2.1,2997
Solyc08g023400.1.1,699
Solyc08g023440.2.1,2172
Solyc08g023460.2.1,1029
Solyc08g023470.2.1,1248
Solyc08g023490.2.1,2193
Solyc08g023500.2.1,924
Solyc08g023530.1.1,219
Solyc08g023540.1.1,342
Solyc08g023580.2.1,612
Solyc08g023590.2.1,1161
Solyc08g023650.2.1,300
Solyc08g028670.1.1,285
Solyc08g028780.1.1,1020
Solyc08g028860.1.1,246
Solyc08g028870.1.1,237
Solyc08g028880.1.1,168
Solyc08g028890.1.1,186
Solyc08g028900.1.1,246
Solyc08g028910.1.1,630
Solyc08g028920.1.1,540
Solyc08g028930.1.1,219
Solyc08g028940.1.1,792
Solyc08g028950.1.1,567
Solyc08g029090.2.1,1755
Solyc08g029110.2.1,876
Solyc08g029120.1.1,2121
Solyc08g029130.2.1,2259
Solyc08g029150.1.1,1281
Solyc08g029160.1.1,303
Solyc08g029170.2.1,1068
Solyc08g029190.2.1,2010
Solyc08g029200.2.1,1179
Solyc08g029220.1.1,2370
Solyc08g029230.2.1,1977
Solyc08g029260.1.1,582
Solyc08g029400.1.1,717
Solyc08g029410.1.1,273
Solyc08g036500.1.1,444
Solyc08g036510.1.1,312
Solyc08g036520.2.1,225
Solyc08g036530.1.1,192
Solyc08g036560.2.1,174
Solyc08g036570.1.1,381
Solyc08g036600.1.1,609
Solyc08g041710.2.1,1605
Solyc08g041770.2.1,1086
Solyc08g041780.2.1,1863
Solyc08g041820.2.1,1050
Solyc08g041860.1.1,501
Solyc08g041870.2.1,1389
Solyc08g041890.2.1,1734
Solyc08g041930.1.1,162
Solyc08g041980.2.1,612
Solyc08g042030.1.1,2103
Solyc08g042040.2.1,609
Solyc08g042050.2.1,2241
Solyc08g042080.2.1,1020
Solyc08g042100.2.1,1443
Solyc08g042120.1.1,189
Solyc08g042130.2.1,1881
Solyc08g042140.2.1,918
Solyc08g043140.2.1,1188
Solyc08g043170.2.1,2163
Solyc08g043180.2.1,636
Solyc08g044230.1.1,156
Solyc08g044260.2.1,1713
Solyc08g044270.2.1,702
Solyc08g044280.1.1,195
Solyc08g044400.1.1,4587
Solyc08g044410.1.1,336
Solyc08g044450.1.1,1140
Solyc08g044520.1.1,312
Solyc08g045620.1.1,366
Solyc08g045640.2.1,1485
Solyc08g045710.1.1,105
Solyc08g045780.2.1,1383
Solyc08g045810.1.1,117
Solyc08g045850.2.1,2100
Solyc08g045860.1.1,303
Solyc08g045870.2.1,387
Solyc08g045880.1.1,396
Solyc08g048080.1.1,288
Solyc08g048240.2.1,954
Solyc08g048250.2.1,1140
Solyc08g048290.2.1,1581
Solyc08g048370.2.1,981
Solyc08g048390.1.1,1164
Solyc08g048400.2.1,153
Solyc08g048420.2.1,561
Solyc08g048430.2.1,981
Solyc08g048450.2.1,1278
Solyc08g048460.2.1,240
Solyc08g048500.2.1,1854
Solyc08g048540.1.1,357
Solyc08g048550.2.1,921
Solyc08g059660.1.1,1911
Solyc08g059700.1.1,1020
Solyc08g059730.1.1,2427
Solyc08g059760.2.1,981
Solyc08g059800.2.1,1380
Solyc08g060810.2.1,1998
Solyc08g060830.2.1,180
Solyc08g060840.1.1,2481
Solyc08g060860.2.1,522
Solyc08g060910.1.1,2790
Solyc08g060920.2.1,801
Solyc08g060940.1.1,1056
Solyc08g060970.2.1,1194
Solyc08g061000.2.1,1458
Solyc08g061010.2.1,801
Solyc08g061090.2.1,1197
Solyc08g061100.2.1,3261
Solyc08g061130.2.1,477
Solyc08g061140.2.1,1008
Solyc08g061160.1.1,327
Solyc08g061220.2.1,1155
Solyc08g061230.2.1,297
Solyc08g061260.2.1,969
Solyc08g061270.1.1,351
Solyc08g061320.2.1,1716
Solyc08g061450.1.1,1260
Solyc08g061480.2.1,1239
Solyc08g061490.2.1,603
Solyc08g061500.1.1,3129
Solyc08g061510.1.1,261
Solyc08g061520.2.1,1395
Solyc08g061560.2.1,2973
Solyc08g061590.2.1,717
Solyc08g061610.2.1,2685
Solyc08g061630.2.1,756
Solyc08g061650.2.1,3012
Solyc08g061810.2.1,534
Solyc08g061820.2.1,2946
Solyc08g061850.2.1,753
Solyc08g061900.1.1,279
Solyc08g061910.2.1,753
Solyc08g061930.2.1,1551
Solyc08g061960.2.1,717
Solyc08g061970.2.1,1050
Solyc08g061980.2.1,1575
Solyc08g062100.1.1,516
Solyc08g062110.1.1,762
Solyc08g062190.2.1,1116
Solyc08g062250.1.1,1527
Solyc08g062350.1.1,171
Solyc08g062420.2.1,906
Solyc08g062500.2.1,3138
Solyc08g062560.2.1,1383
Solyc08g062610.2.1,1068
Solyc08g062620.2.1,270
Solyc08g062630.2.1,2628
Solyc08g062640.2.1,405
Solyc08g062650.2.1,1410
Solyc08g062660.2.1,675
Solyc08g062670.2.1,1563
Solyc08g062680.1.1,474
Solyc08g062700.2.1,1479
Solyc08g062770.2.1,1665
Solyc08g062800.2.1,1242
Solyc08g062820.2.1,642
Solyc08g062860.2.1,1032
Solyc08g062910.2.1,2313
Solyc08g062920.2.1,2487
Solyc08g062940.2.1,930
Solyc08g063010.2.1,924
Solyc08g063030.2.1,750
Solyc08g063040.2.1,1404
Solyc08g063050.2.1,2151
Solyc08g063070.2.1,867
Solyc08g063080.2.1,1443
Solyc08g065140.1.1,795
Solyc08g065150.1.1,1032
Solyc08g065160.2.1,606
Solyc08g065190.2.1,1224
Solyc08g065210.1.1,552
Solyc08g065220.2.1,3111
Solyc08g065250.2.1,2241
Solyc08g065260.2.1,789
Solyc08g065310.2.1,987
Solyc08g065320.2.1,732
Solyc08g065330.2.1,774
Solyc08g065350.2.1,1044
Solyc08g065360.2.1,1800
Solyc08g065370.1.1,252
Solyc08g065410.1.1,441
Solyc08g065420.2.1,1680
Solyc08g065430.2.1,1044
Solyc08g065440.2.1,1467
Solyc08g065470.2.1,369
Solyc08g065480.2.1,1470
Solyc08g065490.2.1,1575
Solyc08g065550.1.1,243
Solyc08g065560.1.1,204
Solyc08g065610.2.1,1449
Solyc08g065620.1.1,492
Solyc08g065640.2.1,615
Solyc08g065760.2.1,636
Solyc08g065800.1.1,1365
Solyc08g065810.1.1,330
Solyc08g065820.1.1,1122
Solyc08g065830.2.1,816
Solyc08g065840.2.1,420
Solyc08g065850.1.1,195
Solyc08g065860.2.1,1146
Solyc08g065870.2.1,1935
Solyc08g065880.2.1,1008
Solyc08g065890.2.1,1656
Solyc08g065900.2.1,759
Solyc08g065940.2.1,165
Solyc08g065950.1.1,162
Solyc08g065970.2.1,1656
Solyc08g065980.2.1,4362
Solyc08g065990.2.1,1419
Solyc08g066000.1.1,1272
Solyc08g066010.2.1,4590
Solyc08g066030.2.1,612
Solyc08g066050.2.1,912
Solyc08g066060.1.1,618
Solyc08g066070.1.1,1896
Solyc08g066110.2.1,396
Solyc08g066120.2.1,1446
Solyc08g066130.1.1,222
Solyc08g066140.2.1,462
Solyc08g066160.2.1,342
Solyc08g066180.2.1,1764
Solyc08g066190.1.1,1158
Solyc08g066200.2.1,2364
Solyc08g066210.2.1,3132
Solyc08g066330.1.1,924
Solyc08g066360.2.1,1776
Solyc08g066380.1.1,2061
Solyc08g066390.2.1,768
Solyc08g066420.1.1,510
Solyc08g066440.2.1,1215
Solyc08g066490.2.1,2835
Solyc08g066500.2.1,2484
Solyc08g066520.2.1,276
Solyc08g066530.2.1,810
Solyc08g066540.2.1,684
Solyc08g066570.1.1,1281
Solyc08g066580.2.1,2160
Solyc08g066600.2.1,2997
Solyc08g066610.2.1,303
Solyc08g066640.2.1,978
Solyc08g066680.2.1,1944
Solyc08g066700.2.1,699
Solyc08g066730.2.1,2220
Solyc08g066740.2.1,603
Solyc08g066750.2.1,1383
Solyc08g066770.2.1,1824
Solyc08g066820.2.1,1119
Solyc08g066850.2.1,1083
Solyc08g066870.2.1,1149
Solyc08g066940.2.1,1542
Solyc08g066950.2.1,2130
Solyc08g066970.2.1,570
Solyc08g066980.2.1,351
Solyc08g067000.2.1,822
Solyc08g067020.2.1,372
Solyc08g067030.2.1,1116
Solyc08g067040.2.1,2295
Solyc08g067050.2.1,1116
Solyc08g067060.1.1,2553
Solyc08g067070.2.1,1146
Solyc08g067090.2.1,2430
Solyc08g067100.2.1,1506
Solyc08g067150.2.1,2967
Solyc08g067160.2.1,768
Solyc08g067190.2.1,2904
Solyc08g067200.1.1,876
Solyc08g067210.2.1,4293
Solyc08g067240.2.1,1479
Solyc08g067250.2.1,2313
Solyc08g067260.2.1,1521
Solyc08g067270.2.1,342
Solyc08g067290.2.1,939
Solyc08g067320.1.1,276
Solyc08g067330.1.1,297
Solyc08g067420.2.1,2622
Solyc08g067430.2.1,594
Solyc08g067440.1.1,489
Solyc08g067460.1.1,537
Solyc08g067470.2.1,1254
Solyc08g067480.2.1,558
Solyc08g067530.1.1,354
Solyc08g067570.1.1,975
Solyc08g067590.1.1,363
Solyc08g067660.2.1,234
Solyc08g067670.2.1,423
Solyc08g067750.1.1,321
Solyc08g067770.2.1,1266
Solyc08g067780.2.1,201
Solyc08g067790.2.1,3201
Solyc08g067800.1.1,312
Solyc08g067810.2.1,573
Solyc08g067830.2.1,492
Solyc08g067840.2.1,888
Solyc08g067850.2.1,2718
Solyc08g067870.1.1,2994
Solyc08g067880.2.1,918
Solyc08g067890.2.1,636
Solyc08g067900.2.1,303
Solyc08g067910.2.1,1026
Solyc08g067920.2.1,5160
Solyc08g067940.2.1,333
Solyc08g067950.2.1,483
Solyc08g067960.2.1,936
Solyc08g067970.2.1,1221
Solyc08g068010.1.1,3492
Solyc08g068020.1.1,1923
Solyc08g068030.1.1,441
Solyc08g068040.2.1,1947
Solyc08g068050.2.1,1347
Solyc08g068060.2.1,855
Solyc08g068070.2.1,510
Solyc08g068090.2.1,501
Solyc08g068100.2.1,2178
Solyc08g068110.1.1,2118
Solyc08g068120.1.1,4356
Solyc08g068150.2.1,1098
Solyc08g068160.1.1,1236
Solyc08g068180.2.1,288
Solyc08g068200.2.1,960
Solyc08g068210.2.1,2523
Solyc08g068220.2.1,441
Solyc08g068230.2.1,2028
Solyc08g068270.2.1,831
Solyc08g068290.2.1,1431
Solyc08g068300.2.1,648
Solyc08g068310.2.1,1434
Solyc08g068320.2.1,3117
Solyc08g068330.2.1,1359
Solyc08g068340.2.1,1554
Solyc08g068350.2.1,921
Solyc08g068370.2.1,2025
Solyc08g068380.2.1,837
Solyc08g068400.2.1,1080
Solyc08g068430.2.1,1203
Solyc08g068460.1.1,774
Solyc08g068480.1.1,237
Solyc08g068490.2.1,1032
Solyc08g068510.1.1,1329
Solyc08g068520.2.1,2172
Solyc08g068530.2.1,1149
Solyc08g068570.2.1,1497
Solyc08g068580.2.1,1539
Solyc08g068590.2.1,825
Solyc08g068760.1.1,468
Solyc08g068810.2.1,1650
Solyc08g068830.2.1,1041
Solyc08g068840.2.1,657
Solyc08g068880.1.1,948
Solyc08g068920.2.1,2175
Solyc08g068960.2.1,3057
Solyc08g069000.2.1,1374
Solyc08g069010.2.1,1899
Solyc08g069020.1.1,1263
Solyc08g069030.2.1,1293
Solyc08g069050.2.1,2334
Solyc08g069060.2.1,1191
Solyc08g069080.2.1,264
Solyc08g069100.1.1,2013
Solyc08g069120.2.1,732
Solyc08g069130.1.1,600
Solyc08g069140.2.1,2181
Solyc08g069160.2.1,951
Solyc08g069200.1.1,192
Solyc08g069230.2.1,357
Solyc08g074240.2.1,750
Solyc08g074270.2.1,1734
Solyc08g074280.2.1,2871
Solyc08g074290.2.1,1338
Solyc08g074350.1.1,333
Solyc08g074360.2.1,777
Solyc08g074370.2.1,5646
Solyc08g074380.1.1,297
Solyc08g074410.2.1,1212
Solyc08g074420.2.1,999
Solyc08g074440.2.1,1920
Solyc08g074450.2.1,708
Solyc08g074480.1.1,396
Solyc08g074500.2.1,3807
Solyc08g074510.1.1,531
Solyc08g074520.1.1,1971
Solyc08g074550.2.1,2031
Solyc08g074560.2.1,1989
Solyc08g074570.1.1,1458
Solyc08g074580.2.1,387
Solyc08g074590.2.1,690
Solyc08g074600.2.1,645
Solyc08g074610.1.1,1653
Solyc08g074620.1.1,1764
Solyc08g074630.1.1,1764
Solyc08g074660.1.1,1191
Solyc08g074670.2.1,423
Solyc08g074680.2.1,5421
Solyc08g074700.1.1,279
Solyc08g074740.2.1,2277
Solyc08g074750.2.1,207
Solyc08g074760.2.1,1770
Solyc08g074780.2.1,1089
Solyc08g074790.2.1,888
Solyc08g074810.1.1,504
Solyc08g074830.2.1,993
Solyc08g075010.2.1,1170
Solyc08g075020.2.1,1221
Solyc08g075070.2.1,321
Solyc08g075080.2.1,1614
Solyc08g075090.2.1,1665
Solyc08g075100.2.1,1071
Solyc08g075120.2.1,1692
Solyc08g075150.2.1,1041
Solyc08g075160.2.1,1803
Solyc08g075190.1.1,216
Solyc08g075200.1.1,378
Solyc08g075210.1.1,1275
Solyc08g075240.2.1,2331
Solyc08g075270.1.1,654
Solyc08g075280.2.1,768
Solyc08g075300.2.1,954
Solyc08g075310.2.1,2907
Solyc08g075340.2.1,1908
Solyc08g075360.1.1,1821
Solyc08g075370.2.1,555
Solyc08g075380.2.1,1251
Solyc08g075390.2.1,2352
Solyc08g075400.2.1,375
Solyc08g075410.2.1,609
Solyc08g075420.2.1,2049
Solyc08g075430.2.1,1941
Solyc08g075440.2.1,2076
Solyc08g075450.2.1,1137
Solyc08g075460.2.1,1158
Solyc08g075470.2.1,1149
Solyc08g075490.2.1,1785
Solyc08g075500.2.1,1389
Solyc08g075510.2.1,1134
Solyc08g075520.2.1,1392
Solyc08g075530.2.1,3210
Solyc08g075580.1.1,462
Solyc08g075650.2.1,1221
Solyc08g075670.1.1,1503
Solyc08g075680.2.1,1368
Solyc08g075690.2.1,273
Solyc08g075700.2.1,621
Solyc08g075710.2.1,1605
Solyc08g075720.1.1,471
Solyc08g075730.2.1,804
Solyc08g075750.2.1,909
Solyc08g075770.2.1,906
Solyc08g075780.2.1,297
Solyc08g075790.2.1,1677
Solyc08g075810.2.1,1671
Solyc08g075820.2.1,3540
Solyc08g075840.2.1,2700
Solyc08g075850.2.1,480
Solyc08g075860.2.1,1293
Solyc08g075870.2.1,1794
Solyc08g075890.2.1,1362
Solyc08g075910.1.1,906
Solyc08g075920.2.1,1017
Solyc08g075940.2.1,3642
Solyc08g075950.1.1,1086
Solyc08g075960.2.1,648
Solyc08g075970.2.1,825
Solyc08g075990.2.1,936
Solyc08g076000.2.1,2967
Solyc08g076010.2.1,1086
Solyc08g076020.2.1,2553
Solyc08g076030.2.1,3408
Solyc08g076060.2.1,2280
Solyc08g076090.2.1,1209
Solyc08g076100.2.1,1230
Solyc08g076120.2.1,213
Solyc08g076130.2.1,540
Solyc08g076140.2.1,1530
Solyc08g076150.2.1,1386
Solyc08g076160.2.1,2514
Solyc08g076180.2.1,447
Solyc08g076190.2.1,2085
Solyc08g076200.2.1,1662
Solyc08g076210.2.1,813
Solyc08g076220.2.1,1203
Solyc08g076230.1.1,660
Solyc08g076290.2.1,1542
Solyc08g076300.2.1,1725
Solyc08g076310.2.1,2448
Solyc08g076320.2.1,3420
Solyc08g076330.1.1,213
Solyc08g076340.2.1,189
Solyc08g076350.2.1,1173
Solyc08g076360.2.1,1110
Solyc08g076370.2.1,2529
Solyc08g076390.2.1,2541
Solyc08g076400.2.1,792
Solyc08g076410.2.1,1161
Solyc08g076420.2.1,1794
Solyc08g076430.2.1,900
Solyc08g076440.2.1,1038
Solyc08g076450.2.1,927
Solyc08g076460.2.1,351
Solyc08g076470.2.1,1413
Solyc08g076480.2.1,1035
Solyc08g076490.2.1,1134
Solyc08g076510.2.1,588
Solyc08g076520.2.1,504
Solyc08g076530.2.1,846
Solyc08g076540.2.1,822
Solyc08g076550.1.1,717
Solyc08g076570.2.1,867
Solyc08g076580.2.1,342
Solyc08g076590.2.1,1473
Solyc08g076610.2.1,915
Solyc08g076650.2.1,2589
Solyc08g076660.2.1,1698
Solyc08g076670.2.1,831
Solyc08g076680.1.1,2163
Solyc08g076690.1.1,1098
Solyc08g076720.2.1,3774
Solyc08g076730.2.1,909
Solyc08g076740.2.1,453
Solyc08g076770.2.1,483
Solyc08g076810.2.1,1395
Solyc08g076820.2.1,987
Solyc08g076830.1.1,1026
Solyc08g076840.2.1,858
Solyc08g076860.2.1,687
Solyc08g076880.2.1,393
Solyc08g076910.2.1,2145
Solyc08g076920.2.1,1239
Solyc08g076930.1.1,2070
Solyc08g076960.1.1,696
Solyc08g076990.2.1,1317
Solyc08g077000.1.1,837
Solyc08g077020.1.1,372
Solyc08g077030.2.1,1230
Solyc08g077040.2.1,489
Solyc08g077050.2.1,576
Solyc08g077060.2.1,438
Solyc08g077090.2.1,891
Solyc08g077100.2.1,1272
Solyc08g077120.2.1,666
Solyc08g077130.2.1,111
Solyc08g077140.1.1,813
Solyc08g077150.2.1,2391
Solyc08g077180.2.1,1743
Solyc08g077200.2.1,1194
Solyc08g077220.2.1,855
Solyc08g077230.2.1,1683
Solyc08g077240.2.1,1851
Solyc08g077250.2.1,1197
Solyc08g077260.2.1,417
Solyc08g077270.2.1,1677
Solyc08g077280.1.1,309
Solyc08g077290.1.1,960
Solyc08g077310.2.1,3033
Solyc08g077320.1.1,1920
Solyc08g077340.2.1,1224
Solyc08g077350.2.1,753
Solyc08g077360.2.1,1833
Solyc08g077420.2.1,3825
Solyc08g077430.2.1,4341
Solyc08g077440.2.1,2634
Solyc08g077450.2.1,1122
Solyc08g077460.2.1,1047
Solyc08g077470.2.1,501
Solyc08g077480.2.1,570
Solyc08g077490.1.1,1974
Solyc08g077500.2.1,11196
Solyc08g077510.2.1,1269
Solyc08g077520.2.1,969
Solyc08g077530.2.1,1641
Solyc08g077550.2.1,786
Solyc08g077560.2.1,1230
Solyc08g077630.2.1,1458
Solyc08g077680.2.1,1806
Solyc08g077690.2.1,2226
Solyc08g077710.2.1,279
Solyc08g077720.2.1,279
Solyc08g077730.2.1,1572
Solyc08g077740.1.1,2883
Solyc08g077750.2.1,1665
Solyc08g077770.2.1,642
Solyc08g077780.2.1,1020
Solyc08g077790.2.1,1032
Solyc08g077800.2.1,2862
Solyc08g077820.2.1,1641
Solyc08g077830.1.1,1005
Solyc08g077840.2.1,918
Solyc08g077850.1.1,5490
Solyc08g077880.2.1,801
Solyc08g077890.2.1,909
Solyc08g077920.2.1,1104
Solyc08g077930.2.1,1104
Solyc08g077940.1.1,3114
Solyc08g077950.1.1,1098
Solyc08g077960.2.1,1617
Solyc08g077970.2.1,456
Solyc08g077980.2.1,750
Solyc08g077990.2.1,3051
Solyc08g078000.2.1,663
Solyc08g078010.2.1,645
Solyc08g078060.2.1,396
Solyc08g078070.2.1,612
Solyc08g078080.2.1,1764
Solyc08g078100.1.1,1407
Solyc08g078130.2.1,936
Solyc08g078140.2.1,705
Solyc08g078150.1.1,2385
Solyc08g078210.2.1,1074
Solyc08g078220.2.1,666
Solyc08g078230.2.1,3087
Solyc08g078240.2.1,519
Solyc08g078250.2.1,1074
Solyc08g078270.2.1,1026
Solyc08g078280.1.1,1431
Solyc08g078300.2.1,843
Solyc08g078310.2.1,660
Solyc08g078320.2.1,2883
Solyc08g078340.2.1,1029
Solyc08g078370.2.1,1227
Solyc08g078380.2.1,1488
Solyc08g078390.2.1,1995
Solyc08g078430.2.1,1452
Solyc08g078440.2.1,2370
Solyc08g078470.2.1,1509
Solyc08g078480.2.1,171
Solyc08g078490.2.1,1002
Solyc08g078500.2.1,1173
Solyc08g078510.2.1,840
Solyc08g078520.2.1,1806
Solyc08g078530.2.1,6492
Solyc08g078540.2.1,1779
Solyc08g078560.2.1,315
Solyc08g078570.1.1,1845
Solyc08g078600.2.1,2010
Solyc08g078610.2.1,1143
Solyc08g078630.2.1,405
Solyc08g078640.1.1,1065
Solyc08g078660.2.1,1623
Solyc08g078670.2.1,1263
Solyc08g078690.2.1,669
Solyc08g078720.2.1,507
Solyc08g078740.1.1,675
Solyc08g078750.2.1,1368
Solyc08g078800.1.1,1425
Solyc08g078810.1.1,162
Solyc08g078820.2.1,597
Solyc08g078850.2.1,1053
Solyc08g078860.2.1,378
Solyc08g078890.1.1,879
Solyc08g078940.1.1,414
Solyc08g078950.2.1,1773
Solyc08g078960.2.1,1554
Solyc08g078970.1.1,606
Solyc08g078990.1.1,642
Solyc08g079010.1.1,477
Solyc08g079020.2.1,549
Solyc08g079030.2.1,2040
Solyc08g079040.1.1,1314
Solyc08g079050.1.1,789
Solyc08g079060.2.1,1161
Solyc08g079070.2.1,1194
Solyc08g079090.2.1,1770
Solyc08g079100.2.1,651
Solyc08g079110.2.1,795
Solyc08g079150.1.1,489
Solyc08g079170.2.1,1740
Solyc08g079180.2.1,2364
Solyc08g079240.2.1,741
Solyc08g079250.2.1,819
Solyc08g079260.2.1,1269
Solyc08g079280.2.1,1575
Solyc08g079310.2.1,1548
Solyc08g079440.1.1,1338
Solyc08g079450.2.1,1218
Solyc08g079460.2.1,2052
Solyc08g079470.2.1,1206
Solyc08g079480.2.1,660
Solyc08g079490.2.1,843
Solyc08g079500.2.1,954
Solyc08g079510.2.1,1422
Solyc08g079520.2.1,2001
Solyc08g079530.2.1,1467
Solyc08g079550.1.1,2466
Solyc08g079570.2.1,891
Solyc08g079600.2.1,384
Solyc08g079610.2.1,213
Solyc08g079620.2.1,870
Solyc08g079630.2.1,966
Solyc08g079640.1.1,912
Solyc08g079650.2.1,1344
Solyc08g079660.2.1,720
Solyc08g079670.2.1,936
Solyc08g079680.2.1,555
Solyc08g079690.2.1,348
Solyc08g079700.1.1,498
Solyc08g079710.2.1,2721
Solyc08g079740.2.1,2649
Solyc08g079750.2.1,1647
Solyc08g079760.2.1,1497
